st_abbv,nicarid,rtnum,cnty,place,feature,strcture,location,latmap,longmap,year,laneson,lanesun,avdayno,yravg,strcstat,onserve,undserve,inspdate,brdgimno,rdimpno,totcstno,impcstyr,futdlyno,futyear,stat,suffrtno
LA,2260409000000403611,00049,017,00000,UNKNOWN POND,I0049,1.21 M. N. OF LA 170,32.83,-93.88,2013,02,00,8483,2010,A,1,5,0314,,,,,10009,2035,0,97.2
LA,2260409000000403661,00049,017,00000,MYRICKS BAYOU,I0049,1.29 M. N. OF LA 169,32.72,-93.87,2013,02,00,9900,2009,A,1,5,0215,,,,,11682,2035,0,97.1
LA,2260409000000403671,00049,017,00000,MYRICKS BAYOU,I0049,1.29 M. N. OF LA 169,32.72,-93.87,2013,02,00,9900,2009,A,1,5,0215,,,,,11682,2035,0,97.1
LA,2260409000000403681,00049,017,00000,DOOLEY BAYOU,I0049,2.11 M. N. OF LA 169,32.73,-93.87,2013,02,00,9900,2009,A,1,5,0114,,,,,11682,2035,0,97.1
LA,2260409000000403691,00049,017,00000,DOOLEY BAYOU,I0049,2.11 M. N.  OF LA 169,32.73,-93.87,2013,02,00,9900,2009,A,1,5,0114,,,,,11682,2035,0,97.1
LA,2260409000000403701,00049,017,00000,SELF ROAD,I0049,1.63 M. S. OF LA 530,32.75,-93.88,2013,02,02,9900,2009,A,1,1,0215,,,,,11682,2035,0,95.1
LA,2260409000000403711,00049,017,00000,SELF ROAD,I0049,1.63 M. N. OF LA 530,32.75,-93.88,2013,02,02,9900,2009,A,1,1,0215,,,,,11682,2035,0,95.1
LA,2260409000000403741,00049,017,00000,SWIFT BAYOU,I0049,0.55 M. S. OF LA 530,32.76,-93.89,2013,02,00,9900,2009,A,1,5,0215,,,,,11682,2035,0,97.1
LA,2260409000000403751,00049,017,00000,SWIFT BAYOU,I0049,0.56 M. S. OF LA 530,32.76,-93.89,2013,02,00,9900,2009,A,1,5,0215,,,,,11682,2035,0,97.1
LA,2260409000000403791,00530,017,00000,I-49,LA0530,2.73 M. W. OF US 71,32.77,-93.89,2013,02,04,680,2014,A,6,1,0114,,,,,802,2035,0,99.7
LA,2260409000000403801,00049,017,00000,US 71,I0049,I-49 / US 71 INTG.,32.85,-93.86,2014,02,04,8483,2010,A,6,1,0614,,,,,10009,2035,0,98
LA,2260409000000403811,00049,017,00000,LA 169,I0049,O.93 M. W. OF US 71,32.7,-93.86,2013,02,04,9900,2009,A,6,1,0114,,,,,11682,2035,0,98
LA,2260409000000403821,00049,017,00000,LA 169,I0049,0.95 M. W. OF US 71,32.7,-93.86,2013,02,04,9900,2009,A,6,1,0114,,,,,11682,2035,0,98
LA,2260409000000403831,00049,017,00000,LA 170,I0049,I-49 / LA 170 INTG.,32.81,-93.88,2013,02,04,8483,2010,A,6,1,0214,,,,,10009,2035,0,98
LA,2260409000000403841,00049,017,00000,LA 170,I0049,I-49 / LA 170 INTG.,32.81,-93.88,2013,02,04,8483,2010,A,6,1,0214,,,,,10009,2035,0,98
LA,2260409000000403871,00049,017,00000,MYRA-MIRTUS RD,I0049,I-49 OVER MYRA-MYRTIS RD,32.94,-93.9,2014,02,02,9275,2008,A,6,1,0514,,,,,10944,2035,0,98
LA,2260409000000403881,00049,017,00000,MYRA-MYRTIS RD,I0049,I-49 OVER MYRA-MYRTIS RD,32.94,-93.9,2014,02,02,8275,2008,A,6,1,0514,,,,,9764,2035,0,98
LA,2260409000000403891,00000,017,00000,I-49,LOC ROAD,0.47 MI. W. OF US 71,32.85,-93.87,2013,02,04,400,2010,A,1,1,0514,,,,,472,2035,0,90.6
LA,2260409000000403911,00049,017,00000,HOSSTON RIVER RD.,I0049,2.14 M. N. OF US 71,32.88,-93.85,2014,02,01,9500,2007,A,1,1,0414,,,,,11210,2035,0,97.1
LA,2260409000000403921,00049,017,00000,HOSSTON RIVER RD.,I0049,2.14 M. NORTH OF US 71,32.88,-93.86,2014,02,01,9500,2007,A,1,1,0414,,,,,11210,2035,0,97.1
LA,2260409000000403931,00049,017,00000,KELLY BAYOU,I0049,3.48 M. N. OF US 71,32.9,-93.86,2014,02,00,9500,2007,A,1,5,0414,,,,,11210,2035,0,98
LA,2260409000000403941,00049,017,00000,KELLY BAYOU,I0049,3.48 M. N. OF US 71,32.9,-93.86,2014,02,00,9500,2007,A,1,5,0414,,,,,11210,2035,0,98
LA,2260409000000403951,00049,017,00000,KELLY BAYOU,I0049,I-49 / LA 2 INTG.,32.9,-93.86,2014,01,00,9500,2007,A,1,5,0414,,,,,11210,2035,0,92.1
LA,2260409000000403961,00049,017,00000,KELLY BAYOU,I0049,3.5 M. N. OF US 71,32.9,-93.86,2014,01,00,9500,2007,A,1,5,0414,,,,,11210,2035,0,97.1
LA,2260409000000403971,00049,017,00000,LA 2,I0049,I-49 / LA 2 INTG.,32.9,-93.86,2014,02,02,9500,2007,A,6,1,0614,,,,,11210,2035,0,97.1
LA,2260409000000403981,00049,017,00000,LA 2,I0049,I-49 / LA 2 INTG.,32.9,-93.86,2014,02,02,9500,2007,A,6,1,0614,,,,,11210,2035,0,97.1
LA,2260409000003002321,00000,017,70000,LOGAN BAYOU,LOCAL ROAD,0.2 MI. SOUTH OF LA 173,32.55,-93.85,2012,02,00,900,2011,A,1,5,0315,,,,,1062,2035,0,90.2
LA,2260409000101050711,00080,017,00000,DRAIN,US0080,0.2 MI EAST OF LA 169,32.44,-93.97,1986,02,00,4700,2014,A,1,5,0114,,,,,5546,2035,0,99.6
LA,2260409000102032411,00080,017,70000,US 80 OVER I-220,US0080,US 80 OVER I-220,32.46,-93.85,1985,02,07,4200,2014,A,1,1,0114,,,,,4956,2035,0,97.4
LA,2260409002508001511,00171,017,00000,CYPRESS BAYOU RELIEF NO,US0171,04090250800151,32.3,-93.83,1981,02,00,6600,2014,A,1,9,0114,,,,,7788,2035,0,97
LA,2260409002508004411,00171,017,00000,CYPRESS BAYOU RELIEF NO,US0171,04090250800441,32.31,-93.83,1981,02,00,6600,2014,A,1,9,0114,,,,,7788,2035,0,97
LA,2260409004503034411,00001,017,00000,MILL CREEK,LA0001,4.0 MI NORTH OF LA 170,32.93,-93.99,1986,02,00,3600,2014,A,1,5,0114,,,,,4248,2035,0,88.3
LA,2260409004531051111,00169,017,00000,BAYOU,LA0169,2.25 MI WEST JCT US 71,32.7,-93.88,1981,02,00,380,2014,A,1,5,0114,,,,,448,2035,0,99.9
LA,2260409004802019511,00169,017,00000,CROSS BAYOU BRIDGE,LA0169,1.75 MI NORTH OF I-20,32.47,-93.98,1982,02,00,2700,2014,A,1,5,0115,,,,,3186,2035,0,94.9
LA,2260409007901172511,03049,017,05945,CREEK,LA3049,4.7 MI NORTH OF LA 169,32.75,-93.83,1978,02,00,420,2014,A,1,5,0115,,,,,495,2035,0,98
LA,2260409007901179711,03049,017,00000,HORSE SHOE BAYOU,LA3049,.8 MI NORTH OF LA 530,32.77,-93.83,1978,02,00,510,2014,A,1,5,0115,,,,,601,2035,0,98
LA,2260409007901205811,03049,017,00000,DOOLEY BAYOU,LA3049,3.4 MI NORTH OF LA 530,32.8,-93.84,1978,02,00,510,2014,A,1,5,0115,,,,,601,2035,0,87
LA,2260409008301051511,00002,017,00000,BLACK BAYOU,LA0002,5.15 MI EAST OF LA 1,32.88,-93.9,1980,02,00,2800,2014,A,1,5,0115,,,,,3304,2035,0,98.3
LA,2260409009401017711,00173,017,70000,CROSS BAYOU,LA0173,0.20 MI E JCT LA 3094,32.51,-93.78,1983,04,00,12300,2014,A,1,5,0114,,,,,14514,2035,0,98.9
LA,2260409009402015311,00173,017,00000,TWELVE MILE BAYOU,LA0173,1.53 MI EAST OF LA 1,32.65,-93.88,1980,02,00,1110,2014,A,1,5,0713,,,,,1309,2035,0,82.2
LA,2260409009601036411,00170,017,00000,CREEK,LA0170,2.82 MI EAST OF LA 1,32.84,-93.95,1930,02,00,600,2014,A,1,5,0114,,,,,708,2035,0,68
LA,2260409009601102011,00170,017,29010,CREEK,LA0170,9.36 MI EAST OF LA 1,32.83,-93.85,1979,02,00,600,2014,A,1,5,0114,,,,,708,2035,0,91.9
LA,2260409009701038611,00169,017,00000,CREEK BRIDGE,LA0169,04090970103861,32.39,-93.97,1982,02,00,3000,2014,A,1,5,0215,,,,,3540,2035,0,95.8
LA,2260409009701043011,00169,017,00000,N. FORK BOGGY BAYOU,LA0169,04090970104301,32.38,-93.97,1982,02,00,3000,2014,A,1,5,0215,,,,,3540,2035,0,94.2
LA,2260409010202029811,00511,017,70000,BAYOU PIERRE,LA0511,.8 MI EAST OF LA 523,32.44,-93.73,1963,05,00,18500,2014,A,1,5,0215,,,,,21830,2035,0,94.3
LA,2260409029703044311,00169,017,00000,CREEK,LA0169,6.5 MI NORTH OF LA 172,32.25,-93.97,1983,02,00,1980,2014,A,1,5,0215,,,,,2336,2035,0,93.3
LA,2260409029703051311,00169,017,00000,CREEK,LA0169,7.2 MI NORTH OF LA 172,32.26,-93.97,1984,02,00,1980,2014,A,1,5,0215,,,,,2336,2035,0,93.3
LA,2260409029703067011,00169,017,00000,CREEK,LA0169,8.8 MI NORTH OF LA 172,32.29,-93.96,1984,02,00,1980,2014,A,1,5,0215,,,,,2336,2035,0,93.3
LA,2260409042001015211,03032,017,08920,"RED RIVER,FANT/PARKWAY",LA3032,1.52 MI EAST OF LA1,32.49,-93.7,1972,02,04,15480,2014,A,1,6,0614,,,,,18266,2035,0,82.4
LA,2260409042001015221,03032,017,70000,"RED RIVER,FANT&TEAGUE PK",LA3032,0.31 MILES WEST OF US 71,32.49,-93.7,2008,02,08,15480,2014,A,1,6,0813,,,,,18266,2035,0,98.6
LA,2260409042701027311,03132,017,70000,T. & P. RR,LA3132,1.8 MI SOUTH OF LA 511,32.42,-93.83,1984,02,01,28740,2014,A,1,4,0215,,,,,33913,2035,0,92
LA,2260409042701027321,03132,017,70000,T. & P. RR,LA3132,1.8 MI SOUTH OF LA 511,32.42,-93.83,1984,02,01,28740,2014,A,1,4,0215,,,,,33913,2035,0,93
LA,2260409042701036811,03132,017,70000,"LA 3132, WALKER ROAD",LA3132,2.7 MI SOUTH OF LA 511,32.42,-93.82,1990,02,04,28740,2014,A,1,1,0214,,,,,33913,2035,0,96.7
LA,2260409042701036821,03132,017,70000,"LA 3132, WALKER ROAD",LA3132,2.7 MI SOUTH OF LA 511,32.42,-93.82,1990,02,04,28740,2014,A,1,1,0214,,,,,33913,2035,0,96.7
LA,2260409042701046911,03132,017,70000,JEWELLA AVE,LA3132,3.7 MI SOUTH OF LA 511,32.42,-93.8,1991,02,04,28740,2014,A,1,1,0215,,,,,33913,2035,0,97
LA,2260409042701046921,03132,017,70000,JEWELLA AVE,LA3132,3.7 MI SOUTH OF LA 511,32.42,-93.8,1991,02,04,28740,2014,A,1,1,0215,,,,,33913,2035,0,96
LA,2260409042701051411,03132,017,70000,"US171,SPRR",LA3132,LA 3132 OVER US 171,32.42,-93.79,1979,02,04,28740,2014,A,1,4,0215,,,,,33913,2035,0,92
LA,2260409042701051421,03132,017,70000,"US171,SPRR",LA3132,LA 3132 OVER US 171,32.42,-93.79,1978,02,04,28740,2014,A,1,4,0215,,,,,33913,2035,0,98
LA,2260409042701051951,03132,017,70000,SPRR,LA3132,.5 MI EAST OF US 171,32.42,-93.79,1979,01,00,4790,2014,A,1,2,0215,,,,,5652,2035,0,95.3
LA,2260409042701063311,03132,017,70000,BRUSH BAYOU,LA3132,.55 MI EAST OF US 171,32.42,-93.77,1979,02,00,28740,2014,A,1,5,0215,,,,,33913,2035,0,93.3
LA,2260409042701063321,03132,017,70000,BRUSH BAYOU,LA3132,1.15 MI EAST OF US 171,32.42,-93.77,1979,02,00,28740,2014,A,1,5,0215,,,,,33913,2035,0,96.3
LA,2260409042701067911,03132,017,70000,LINWOOD INTERCHANGE,LA3132,1.65 MI EAST OF US 171,32.42,-93.76,1988,02,04,28740,2014,A,1,1,0214,,,,,33913,2035,0,98
LA,2260409042701067921,03132,017,70000,LINWOOD INTERCHANGE,LA3132,1.65 MI EAST OF US 171,32.42,-93.76,1988,02,04,28740,2014,A,1,1,0214,,,,,33913,2035,0,98
LA,2260409042701077811,03132,017,70000,KCS RR,LA3132,2.65 MI EAST OF US 171,32.42,-93.75,1977,02,00,25320,2014,A,1,2,0214,,,,,29877,2035,0,94.6
LA,2260409042701077821,03132,017,70000,KCS RR,LA3132,2.65 MI EAST OF US 171,32.42,-93.75,1977,02,00,25320,2014,A,1,2,0214,,,,,29877,2035,0,94.6
LA,2260409042701089211,03132,017,70000,BAYOU PIERRE,LA3132,.6 MI EAST OF LA 523,32.41,-93.73,1977,02,00,25320,2014,A,1,5,0215,,,,,29877,2035,0,78
LA,2260409042701089221,03132,017,70000,BAYOU PIERRE,LA3132,.6 MI EAST OF LA 523,32.41,-93.73,1977,02,00,25320,2014,A,1,5,0215,,,,,29877,2035,0,97.6
LA,2260409045101010811,00020,017,00000,DRAIN,I0020,2.7 MI WEST OF LA 169,32.45,-94.03,1964,02,00,18420,2014,A,1,5,0314,,,,,21735,2035,0,84
LA,2260409045101010921,00020,017,00000,DRAIN,I0020,2.7 MI WEST OF LA 169,32.45,-94.03,1964,03,00,18420,2014,A,1,5,0314,,,,,21735,2035,0,83
LA,2260409045101016221,00020,017,00000,DRAIN,I0020,2.1 MI WEST OF LA 169,32.45,-94.02,1964,03,00,18420,2014,A,1,5,0314,,,,,21735,2035,0,84
LA,2260409045101016311,00020,017,00000,DRAIN,I0020,2.1 MI WEST OF LA 169,32.45,-94.02,1964,03,00,18420,2014,A,1,5,0314,,,,,21735,2035,0,83
LA,2260409045101154011,00020,017,70000,HUDSON ST,I0020,3.47 MI EAST OF I-220,32.47,-93.79,1965,03,02,37140,2014,A,1,1,0314,,,,,43825,2035,2,81
LA,2260409045101154021,00020,017,70000,HUDSON ST,I0020,3.47 MI EAST OF I-220,32.47,-93.79,1965,03,02,37140,2014,A,1,1,0314,,,,,43825,2035,2,81
LA,2260409045101167721,00020,017,70000,MARION ST,I0020,.2 MI EAST OF US 80,32.49,-93.77,1965,04,02,39840,2014,A,1,1,0215,,,,,47011,2035,0,77.3
LA,2260409045101170621,00020,017,70000,LK SHORE DR&KCSRR,I0020,.5 MI EAST OF US 80,32.49,-93.77,1965,04,07,31980,2014,A,1,4,0614,,,,,37736,2035,2,87
LA,2260409045101184911,00020,017,70000,SAM R FERTITTA STREET,I0020,.91 MI EAST OF US 80,32.5,-93.75,1964,04,02,82140,2014,A,1,1,0314,,,,,96925,2035,0,75.4
LA,2260409045101184921,00020,017,70000,SAM R. FERTITTA STREET,I0020,1.13 MI EAST OF US 80,32.5,-93.75,1964,04,02,82140,2014,A,1,1,0314,,,,,96925,2035,0,87
LA,2260409045101186731,00020,017,70000,RAMP H/LA AVE.,I0020,1.3 MI EAST OF US 80,32.5,-93.75,1965,04,01,13690,2014,A,1,1,0314,,,,,16154,2035,2,85.5
LA,2260409045101187511,00020,017,70000,LINE AVE,I0020,1.8 MI EAST OF US 80,32.5,-93.75,1966,02,05,78120,2014,A,6,1,0314,,,,,92181,2035,0,93
LA,2260409045101187521,00020,017,70000,LINE AVE,I0020,2.6 MI EAST OF US 80,32.5,-93.75,1966,03,05,78120,2014,A,6,1,0314,,,,,92181,2035,0,91.2
LA,2260409045101188181,00020,017,70000,LA AVE &HOWELL ST,I0020,.1 MI WEST OF LA 1,32.51,-93.75,1965,01,06,13020,2014,A,1,1,0314,,,,,15363,2035,0,92
LA,2260409045130030811,00220,017,70000,"CROSS LAKE,KCS,CSR,LA 17",I0220,2.8 MI NORTH OF I-20,32.5,-93.82,1988,04,08,37700,2014,A,6,8,1014,,,,,44486,2035,0,78.2
LA,2260409045130056011,00220,017,70000,RUSSELL ROAD,I0220,5.4 MI NORTH OF I-20,32.53,-93.8,1979,02,02,18540,2014,A,1,1,0215,,,,,21877,2035,0,67.6
LA,2260409045130056221,00220,017,70000,RUSSELL ROAD,I0220,5.4 MI NORTH OF I-20,32.53,-93.8,1979,02,02,18540,2014,A,1,1,0215,,,,,21877,2035,0,69
LA,2260409045508000011,00049,017,00000,CYRPESS BAYOU,I0049,4.0 MI S OF LA 526 INTG,32.34,-93.75,1989,02,00,31200,2014,A,1,5,0115,,,,,36816,2035,0,94.1
LA,2260409045508000021,00049,017,00000,CYPRESS BAYOU,I0049,4.0 MI S OF LA 526 INTR,32.34,-93.75,1989,02,00,31200,2014,A,1,5,0115,,,,,36816,2035,0,94.1
LA,2260409045508004411,00049,017,00000,CYPRESS SLOUGH,I0049,3.6 M S OF LA 526 INTR,32.35,-93.75,1989,02,00,31200,2014,A,1,5,0115,,,,,36816,2035,0,94.1
LA,2260409045508004421,00049,017,00000,CYPRESS SLOUGH,I0049,3.6 M S OF LA 526 INTR,32.35,-93.75,1989,02,00,31200,2014,A,1,5,0115,,,,,36816,2035,0,94.1
LA,2260409045508040511,00049,017,70000,LA 526 INT,I0049,1.35M SOUTH OF LA3132 INT,32.4,-93.75,1991,02,06,31200,2014,A,1,1,0115,,,,,36816,2035,0,97
LA,2260409045508040521,00049,017,70000,LA 526 INT,I0049,1.35M SOUTH OF LA3132 INT,32.4,-93.75,1991,02,06,31200,2014,A,1,1,0115,,,,,36816,2035,0,97
LA,2260409045508052371,00049,017,70000,ST VINCENT & KCS R/R,I0049,RAMP SE AT LA 3132 INTG,32.42,-93.75,1991,01,09,4700,2014,A,6,4,0614,,,,,5546,2035,0,97
LA,2260409045508052761,00049,017,70000,MT ZION RD,I0049,RAMP WS AT LA 3132 INTG,32.42,-93.75,1991,01,02,4700,2014,A,6,1,0813,,,,,5546,2035,0,98
LA,2260409045508052871,00049,017,70000,RAMPS ES & WN,I0049,RAMP SW AT LA 3132 INTG,32.42,-93.75,1991,01,06,4700,2014,A,8,1,0614,,,,,5546,2035,0,97
LA,2260409045508053261,00049,017,70000,I-49 & KCS R/R,I0049,RAMP ES AT LA 3132 INTG,32.42,-93.75,1991,01,12,4700,2014,A,7,4,0614,,,,,5546,2035,0,93
LA,2260409045508076311,00049,017,70000,I-49 OVER 63RD. STREET,I0049,04094550807631,32.45,-93.75,1988,04,02,43320,2014,A,1,1,0214,,,,,51117,2035,0,94.9
LA,2260409080908001511,00526,017,70000,LA 526/FLOURNOY OVER I-2,LA0526,LA 526 OVER I-20,32.45,-93.9,1965,02,04,13700,2014,A,1,1,0215,,,,,16166,2035,0,60.1
LA,2260409080908013911,00526,017,70000,MISSOURI PACIFIC RAILROA,LA0526,1.2 MI SOUTH OF I-20,32.43,-93.9,1981,04,00,12700,2014,A,1,2,0214,,,,,14986,2035,0,89.8
LA,2260409080908058711,00526,017,70000,GILMER BAYOU,LA0526,2.0 MI W JCT US 171(LA526,32.4,-93.84,1983,04,00,20400,2014,A,1,5,0214,,,,,24072,2035,0,97.1
LA,2260409080908095611,00526,017,70000,BRUSH BAYOU,LA0526,1.0 MI EAST OF LA 3204,32.4,-93.78,1977,02,00,10080,2014,A,1,5,0215,,,,,11894,2035,0,83.9
LA,2260409080908095621,00526,017,70000,BRUSH BAYOU,LA0526,1.0 MI E JCT LA 3204,32.4,-93.78,1984,02,00,10080,2014,A,1,5,0215,,,,,11894,2035,0,94.3
LA,2260409080908117511,00526,017,70000,KCSRR  LA523,LA0526,LA 526 OVER LA 523,32.4,-93.74,1977,02,09,10080,2014,A,1,4,0215,,,,,11894,2035,0,94.6
LA,2260409080908117521,00526,017,70000,LA 523 & KCS RR,LA0526,LA 526 OVER LA 523,32.4,-93.74,1984,02,09,10080,2014,A,1,4,0215,,,,,11894,2035,0,94.6
LA,2260409080908130211,00526,017,70000,BAYOU PIERRE,LA0526,1.3 MI EAST OF LA 523,32.41,-93.73,1977,02,00,30480,2014,A,1,5,0215,,,,,35966,2035,0,83
LA,2260409080908130221,00526,017,70000,BAYOU PIERRE,LA0526,1.3 MI EAST OF LA 523,32.41,-93.73,1977,02,00,30480,2014,A,1,5,0215,,,,,35966,2035,0,82
LA,2260409080908141211,00526,017,70000,SAND BEACH BAYOU,LA0526BB,.96 MI N OF JCT LA 3132,32.42,-93.72,1977,02,00,30480,2014,A,1,5,0215,,,,,35966,2035,0,83
LA,2260409080908141221,00526,017,70000,SAND BEACH BAYOU,LA0526BB,096 MI NO OF JCT LA 3132,32.42,-93.72,1977,02,00,30480,2014,A,1,5,0215,,,,,35966,2035,0,83
LA,2260409080908155911,00526,017,70000,DRAINAGE CANAL,LA0526BB,2.43 MI N OF JCT LA3132,32.44,-93.71,1978,02,00,30480,2014,A,1,5,0215,,,,,35966,2035,0,95.1
LA,2260409080909018011,00170,017,00000,CREEK,LA0170,1.58 MI WEST OF LA 1,32.88,-94.01,1978,02,00,540,2014,A,1,5,0214,,,,,637,2035,0,77.2
LA,2260414000000402721,00146,027,35870,L&NW RAILROAD,LA0146,0.06 MI E OF US 79,32.79,-93.05,2010,02,00,1490,2014,A,1,2,0814,,,,,2533,2035,0,82.2
LA,2260414000000403181,00521,027,00000,SAND CREEK,LA0521,1.42 MI. NORTH OF LA 2,32.88,-93.23,2012,02,00,460,2014,A,1,5,0714,,,,,782,2035,0,98.4
LA,2260414000000403311,00518,027,00000,BEAR CREEK,LA0518,4.79 MI. W. OF LA 154,32.65,-93.11,2013,02,00,640,2014,A,1,5,0713,,,,,1088,2035,0,98.6
LA,2260414000003012161,00000,027,00000,CROWS CREEK,LOCAL ROAD,3.4 MI S OF LA 518,32.61,-93.17,2010,02,00,250,2007,A,1,5,1113,,,,,425,2035,0,98.8
LA,2260414002705010611,00079,027,00000,CROWS CREEK,US0079,6.8 MI SOUTH OF LA 9,32.7,-93.18,1979,02,00,6000,2014,A,1,5,0813,,,,,10200,2035,0,88.3
LA,2260414002705016111,00079,027,00000,DRAINAGE CREEK,US0079,7.4 SOUTH OF LA 9,32.7,-93.17,1979,02,00,6000,2014,A,1,5,0813,,,,,10200,2035,0,88.3
LA,2260414002706010311,00079,027,35870,BEAVER BRANCH,US0079,1.03 MI NORTH OF LA 9,32.81,-93.06,1979,02,00,7800,2014,A,1,5,0814,,,,,13260,2035,0,97.9
LA,2260414002706011611,00079,027,35870,BAYOU D'ARBONNE,US0079,1.16 MI NORTH OF LA 9,32.81,-93.06,1979,02,00,7800,2014,A,1,5,0814,,,,,13260,2035,0,97.9
LA,2260414004306036011,00009,027,00000,FRAZIER CREEK,LA0009,4.8 MI NORTH OF LA 2,32.62,-93.01,1975,02,00,2900,2014,A,1,5,0813,,,,,4930,2035,0,94.7
LA,2260414004306053911,00009,027,00000,LEATHERMAN CREEK,LA0009,6.5 MI NORTH OF LA 2,32.64,-93.02,1975,02,00,2900,2014,A,1,5,0813,,,,,4930,2035,0,94.7
LA,2260414007001013511,00009,027,00000,BAYOU DARBONNE,LA0009,1.35 MI EAST OF US 79,32.8,-93.03,1978,02,00,3200,2014,A,1,5,0814,,,,,5440,2035,0,97.7
LA,2260414007001030511,00002,027,00000,BEAVER BRANCH&CYPRESS CR,LA0002,3.05 MI EAST OF US 79,32.8,-93.01,1981,02,00,3000,2014,A,1,5,0813,,,,,5100,2035,0,98.5
LA,2260414007202102911,00009,027,38985,BEAVER CREEK,LA0009,10.29MI NORTH OF LA 2 ALT,33.01,-92.73,1953,02,00,1950,2014,A,1,5,0814,,,,,3315,2035,0,70.6
LA,2260414008308044211,00002,027,00000,CREEK,LA0002A,3.42 MI EAST OF LA 807,32.97,-93.07,1982,02,00,1410,2014,A,1,5,0814,,,,,2397,2035,0,80.4
LA,2260414008309097011,00002,027,00000,REEK,LA0002A,04140830909701,32.93,-92.89,1976,02,00,660,2014,A,1,5,0813,,,,,1122,2035,0,88.8
LA,2260414008309129811,00002,027,00000,LEADBETTER CREEK,LA0002A,04140830912981,32.92,-92.84,1976,02,00,720,2014,A,1,5,0813,,,,,1224,2035,1,84
LA,2260414008330037311,00161,027,00000,LITTLE CORNEY BAYOU RELF,LA0161,3.73 MI EAST OF LA 2 ALT,33.01,-92.98,1980,02,00,710,2014,A,1,9,0813,,,,,1207,2035,0,81.9
LA,2260414008806059811,00154,027,03320,DRAIN,LA0154,6.98 MI NORTH OF I-20,32.65,-93.03,1931,02,00,1110,2014,P,1,5,0115,,,,,1887,2035,N,16.6
LA,2260414010101060011,00520,027,00000,DRAIN,LA0520,6.0 MI NORTH OF I-20,32.88,-93.02,1969,02,00,620,2014,A,1,5,0814,,,,,1054,2035,N,78.8
LA,2260414028903034011,00534,027,00000,BRANCH,LA0534,.8 MI NORTH OF LA 540,32.86,-93.17,1964,02,00,171,2014,A,1,5,0814,,,,,290,2035,N,72.8
LA,2260414028903035011,00534,027,00000,DRAIN,LA0534,.9 MI NORTH OF LA 540,32.86,-93.17,1964,02,00,171,2014,A,1,5,0814,,,,,290,2035,N,72.8
LA,2260414081402067111,00533,027,00000,GEE CREEK RELIEF,LA0533,6.71 MI NORTH OF LA 519,32.68,-92.88,1976,02,00,104,2014,A,1,9,0814,,,,,176,2035,0,100
LA,2260416000000172621,00171,031,00000,RAMBIN BAYOU,US0171,9.0 MI NORTH OF LA 3015,32.17,-93.84,1978,02,00,7700,2014,A,1,5,0514,,,,,4620,2035,0,91.9
LA,2260416000000403861,00175,031,00000,FRIERSON BRANCH,LA0175,2.09 MI N OF I-49,32.24,-93.7,2014,02,00,8600,2014,A,1,5,0414,,,,,5160,2035,0,82.9
LA,2260416000003006321,00000,031,00000,LITTLE WALLACE BAYOU,LOCAL ROAD,1.44 MI. SOUTH OF NORTH J,31.91,-93.45,2011,02,00,150,2008,A,1,5,1014,,,,,90,2035,0,90.9
LA,2260416000003006971,00000,031,48365,TRIB TO B NA BONCHASSE,LOCAL ROAD,1.78 MI SOUTH OF LA 3015,32.09,-93.74,2011,02,00,125,2010,A,1,5,1014,,,,,75,2035,0,99.9
LA,2260416000003006981,00000,031,48365,TRIB TO B NA BONCHASE,LOCAL ROAD,1.05 MI SOUTH OF LA 3015,32.09,-93.74,2011,02,00,125,2010,A,1,5,1014,,,,,75,2035,0,99.9
LA,2260416000004031601,00084,031,00000,MUNDY BAYOU,US0084,0.17 MI WEST OF I-49,32.06,-93.57,1985,02,00,2520,2014,A,1,5,0613,,,,,1512,2035,0,97.8
LA,2260416009801055111,00172,031,00000,BUSHNECK BAYOU,LA0172,2.6 MI WEST OF LA 169,32.18,-93.95,1958,02,00,1110,2014,A,1,5,0514,,,,,666,2035,0,72.6
LA,2260416009804014511,00049,031,00000,LA 5 OVER I-49,I0049,LA 5 OVER I-49,32.19,-93.69,1986,02,04,18800,2014,A,1,1,0613,,,,,11280,2035,0,61
LA,2260416009903047411,00191,031,00000,B GRAND CANE RELIEF,LA0191,4.74 MI NORTH OF LA 763,31.95,-93.96,1958,02,00,1500,2014,A,1,9,0514,,,,,900,2035,0,60.2
LA,2260416009903048211,00191,031,00000,BAYOU GRAND CANE,LA0191,4.82 MI NORTH OF LA 763,31.96,-93.96,1958,02,00,1500,2014,A,1,5,0514,,,,,900,2035,0,60.2
LA,2260416010501078211,00509,031,00000,LA 509 OVER I-49,LA0509,LA 509 OVER I-49,32.12,-93.61,1985,02,04,4800,2014,A,1,1,0514,,,,,2880,2035,0,99.2
LA,2260416010502008511,00509,031,00000,CLEAR LAKE,LA0509,2.1 MI EAST OF I-49,32.14,-93.59,1981,02,00,5100,2014,A,1,5,0514,,,,,3060,2035,0,66.6
LA,2260416010502053611,00509,031,00000,BAYOU PIERRE,LA0509,6.6 MI EAST OF I-49,32.14,-93.52,1981,02,00,5100,2014,A,1,5,0514,,,,,3060,2035,0,66.6
LA,2260416010602020711,00177,031,00000,CHEMARD LAKE,LA0177,2.07 MI NORTH OF LA 346,31.94,-93.45,1959,02,00,1200,2014,P,1,5,0115,,,,,720,2035,0,46.8
